412 58.617234 1.023064 0.056622 -24.940243
413 58.977956 1.029360 0.139627 -17.100616
414 59.338677 1.035655 0.180335 -14.878398
415 59.699399 1.041951 0.174652 -15.156534
416 60.060120 1.048247 0.131573 -17.616655
417 60.420842 1.054543 0.083918 -21.522865
418 60.781563 1.060838 0.118456 -18.528883
419 61.142285 1.067134 0.212541 -13.451127
420 61.503006 1.073430 0.312315 -10.108132
421 61.863727 1.079726 0.400849 -7.940389
422 62.224449 1.086022 0.470328 -6.551976
423 62.585170 1.092317 0.517043 -5.729467
424 62.945892 1.098613 0.540192 -5.349036
425 63.306613 1.104909 0.541220 -5.332526
426 63.667335 1.111205 0.523288 -5.625185
427 64.028056 1.117500 0.490864 -6.180783
428 64.388778 1.123796 0.449445 -6.946478
429 64.749499 1.130092 0.405406 -7.842187
430 65.110220 1.136388 0.365814 -8.734786
431 65.470942 1.142684 0.337712 -9.429077
432 65.831663 1.148979 0.326255 -9.728865
433 66.192385 1.155275 0.332311 -9.569103
434 66.553106 1.161571 0.352105 -9.066556
435 66.913828 1.167867 0.379677 -8.411713
436 67.274549 1.174162 0.409497 -7.754995
437 67.635271 1.180458 0.437507 -7.180294
438 67.995992 1.186754 0.461091 -6.724258
439 68.356713 1.193050 0.478726 -6.398262
440 68.717435 1.199345 0.489660 -6.202112
441 69.078156 1.205641 0.493678 -6.131133
442 69.438878 1.211937 0.490935 -6.179526
443 69.799599 1.218233 0.481844 -6.341871
444 70.160321 1.224529 0.466997 -6.613725
445 70.521042 1.230824 0.447108 -6.991754
446 70.881764 1.237120 0.422981 -7.473589
447 71.242485 1.243416 0.395486 -8.057370
448 71.603206 1.249712 0.365559 -8.740851
449 71.963928 1.256007 0.334208 -9.519664
450 72.324649 1.262303 0.302549 -10.384078
451 72.685371 1.268599 0.271858 -11.313161
452 73.046092 1.274895 0.243636 -12.265177
453 73.406814 1.281191 0.219657 -13.165094
454 73.767535 1.287486 0.201887 -13.897847
455 74.128257 1.293782 0.192109 -14.329052
456 74.488978 1.300078 0.191253 -14.367814
457 74.849699 1.306374 0.198875 -14.028393
458 75.210421 1.312669 0.213352 -13.418058
459 75.571142 1.318965 0.232626 -12.666829
460 75.931864 1.325261 0.254822 -11.875263
461 76.292585 1.331557 0.278485 -11.103953
462 76.653307 1.337853 0.302571 -10.383452
463 77.014028 1.344148 0.326352 -9.726276
464 77.374749 1.350444 0.349329 -9.135309
465 77.735471 1.356740 0.371163 -8.608714
466 78.096192 1.363036 0.391626 -8.142566
467 78.456914 1.369331 0.410572 -7.732206
468 78.817635 1.375627 0.427912 -7.372906
469 79.178357 1.381923 0.443600 -7.060175
470 79.539078 1.388219 0.457621 -6.789882
471 79.899800 1.394515 0.469986 -6.558296
472 80.260521 1.400810 0.480725 -6.362067
473 80.621242 1.407106 0.489880 -6.198205
474 80.981964 1.413402 0.497506 -6.064036
475 81.342685 1.419698 0.503665 -5.957173
476 81.703407 1.425993 0.508424 -5.875473
477 82.064128 1.432289 0.511858 -5.817009
478 82.424850 1.438585 0.514041 -5.780043
479 82.785571 1.444881 0.515051 -5.762998
480 83.146293 1.451177 0.514965 -5.764440
481 83.507014 1.457472 0.513863 -5.783054
482 83.867735 1.463768 0.511821 -5.817633
483 84.228457 1.470064 0.508917 -5.867059
484 84.589178 1.476360 0.505226 -5.930293
485 84.949900 1.482655 0.500820 -6.006363
486 85.310621 1.488951 0.495772 -6.094353
487 85.671343 1.495247 0.490151 -6.193395
488 86.032064 1.501543 0.484024 -6.302663
489 86.392786 1.507839 0.477454 -6.421361
490 86.753507 1.514134 0.470505 -6.548721
491 87.114228 1.520430 0.463234 -6.683995
492 87.474950 1.526726 0.455698 -6.826452
493 87.835671 1.533022 0.447952 -6.975371
494 88.196393 1.539317 0.440046 -7.130037
495 88.557114 1.545613 0.432029 -7.289741
496 88.917836 1.551909 0.423947 -7.453772
497 89.278557 1.558205 0.415843 -7.621420
498 89.639279 1.564501 0.407757 -7.791969
499 90.000000 1.570796 0.399728 -7.964701
